Link,Text
https://economictimes.indiatimes.com/markets/stocks/recos/buy-maruti-suzuki-india-target-price-rs-11800-axis-securities/articleshow/106466237.cms,"Axis Securities has buy call on Maruti Suzuki India with a target price of Rs 11800. The current market price of Maruti Suzuki India Ltd. is Rs 10275.

Maruti Suzuki India Ltd., incorporated in the year 1981, is a Large Cap company (having a market cap of Rs 322954.32 Crore) operating in Auto sector.

Maruti Suzuki India Ltd. key Products/Revenue Segments include Passenger Cars & Light Duty Utility Vehicles, Spare Parts & Components, Service Income, Scrap, Other Operating Revenue, Rental Income for the year ending 31-Mar-2023.


Financials
For the quarter ended 30-09-2023, the company reported a Consolidated Total Income of Rs 37902.10 Crore, up 13.76 % from last quarter Total Income of Rs 33316.90 Crore and up 24.10 % from last year same quarter Total Income of Rs 30541.70 Crore. Company reported net profit after tax of Rs 3706.30 Crore in latest quarter.


Promoter/FII Holdings
Promoters held 56.48 per cent stake in the company as of 30-Sep-2023, while FIIs owned 21.85 per cent, DIIs 18.15 per cent."
https://economictimes.indiatimes.com/small-biz/sustainability/whos-going-to-work-all-those-green-transition-jobs/articleshow/106466193.cms,"Humans can do incredible things. From building train tunnels underneath the sea to enormous offshore wind farms, it’s inspiring what we can achieve with the right skills and money. Keep that in mind, because we need to do many more incredible things in a very short period of time if we want a shot at addressing climate change and crafting a better future for our planet.

When we talk about the great green economic transformation, we often miss a piece of the puzzle: human capacity. Yes, financing renewables is vital but, without training, who’ll be able to make it all work? The transition away from fossil fuels, as agreed at the most recent United Nations COP climate summit, creates opportunities for economic development and job creation. But we mustn’t forget that people need to gain the right skills — from elementary math to specialist technical knowledge — before taking on green roles.

The situation on this front is dire. Roughly 69% of people aged 16-24 globally lack secondary education-level skills. Without those basic literacy and numeracy skills, these people will find it difficult, if not impossible, to play a role in the transition. Basic education is also one of the best ways to create resilience.

This is especially acute in low- and middle-income countries, where young people and women are more likely to be unskilled, unemployed or in unstable work. But it’s an issue everywhere: LinkedIn’s Global Green Skills report found that while green job postings are up by 15% year-on-year, the supply of suitably equipped workers just isn’t there.

This is a justice issue. As skills change, there’s a risk that more people get left behind and without economic opportunities. But it’ll also affect the transition itself. Liesbet Steer, president and chief executive officer of the global nonprofit Education Development Center, pointed out to me that scarce labor drives up cost. Without a plentiful supply of well-trained workers, the transition will not only be slower, but far more expensive.

The backlash against climate policies would likely also be reduced if people understood what it meant for jobs and were able to access those opportunities.

Take Dutch farmers, who have been protesting for months against agricultural reforms that may require them to shut down or reduce the size of their farms. They formed a political party in 2019 to push back against such policies, which are aimed at reducing nitrogen and ammonia pollution. Without retraining — to give them skills to reduce the environmental impact of their farms or to help them change careers — it’s natural they’d feel resentful. What happened in the Netherlands will be a pattern if education and training aren’t tackled as key elements of the transition.

It’d help if people received fundamental climate change information, but that also seems to be behind. A UNESCO analysis of education curricula from 100 countries shows that only 53% make any reference to climate change and, when the subject is mentioned, it is almost always given low priority.

Anna Bagwell, a student leader on the Youth Climate Advocacy Committee run by Phipps Conservatory in Pittsburgh, told me that most students who come through the program report getting their climate knowledge from online sources. It was only in July that the state of Connecticut mandated climate-change studies across its public schools as part of its science curriculum — and it’s one of the only US states to do so.

Steer says that education and training are still seen by the climate sector as someone else’s responsibility rather than an integral part of the solution. While two-thirds of climate action plans laid out by 2015 Paris Agreement signatories recognise the importance of skills development, only 40% have an implementation plan. Even fewer mention climate-change education.

The global stocktake, the landmark deal delivered at COP28, does reflect an increased focus on capacity building. But, as Steer comments, “the devil is in the detail.” Skills development is only mentioned briefly, with no reference to training or education. The tract of negotiations that covers education and training, Action for Climate Empowerment, failed to reach an agreement during the summit, so talks will resume in Bonn next summer.

Meanwhile, the Alliance of CEO Climate Leaders published an open letter ahead of COP28. Signed by 108 business leaders from companies including Deutsche Bank AG and Sony Group Corp., it calls for regulatory change and new investment, but says nothing about skills or education. That feels odd considering labor shortages are already being cited as one of the main challenges facing firms in sectors such as construction, manufacturing and technology.

As we move into a new year, there needs to be much greater weight placed on reskilling and upskilling entire labor forces. Political and business leaders ought to work together on providing retraining opportunities for adults in jobs that are being, or will be, disrupted, and they must make sure that information about new opportunities is properly shared throughout communities. For example, EDC research identified more than 270 different occupations in the fastest-growing green and blue sectors in developing countries: renewable energy, green construction, waste management, tourism and hospitality, and sustainable agriculture and forestry. However, in speaking to training providers, local governments and jobseekers, researchers found few were even aware of these opportunities.

And we shouldn’t forget the youngest and most marginalised members of society. The Global Education Monitoring Report estimates that there will be an average annual financing gap of $97 billion between 2023 and 2030 in low- and low-middle income countries for achieving universal pre-primary, primary and secondary education by the dawn of the next decade. This needs to be addressed.

After all, when humans built the pyramids, or the Empire State Building, or any of the other monuments to human capacity, they probably started with the foundations."
https://economictimes.indiatimes.com/industry/telecom/telecom-news/reliance-jio-may-get-approval-to-launch-satcom-services-soon/articleshow/106459270.cms,"Reliance Jio could receive the landing rights and market access authorisations this month from the Indian National Space Promotion and Authorisation Centre (IN-SPACe), approvals which are essential for the Mukesh Ambani-led telecom operator to launch its satellite-based gigabit fibre services in India, people aware of the matter said.

Jio has made all necessary submissions to IN-SPACe, the space industry regulator, and the required authorisations are expected soon, one of the people cited earlier told ET. The authorisations are mandatory for deploying global satellite bandwidth capacity in India.

The IN-SPACe authorisation process is a complex one, entailing approvals from several ministries and security clearances.

“We don’t comment on the status of approvals of specific companies…all I can say is that several applications for IN-SPACe authorisations are in the pipeline,” Pawan Goenka, chairman of IN-SPACe, said in response to ET’s query on pending authorisations for Jio’s satcoms venture.

Last year, Jio Platforms and Luxembourg-based satcoms player SES had formed a 51:49 joint venture to deliver broadband connectivity via satellites, entering a space where the likes of Eutelsat OneWeb, Elon Musk’s Starlink, Amazon and the Tatas have also announced their entries.

Jio’s satellite arm has already been issued a GMPCS (global mobile personal communications by satellite services) licence by the Department of Telecommunications (DoT) but authorisations from IN-SPACe are pending.

Bharti-backed Eutelsat OneWeb is the only global satellite constellation operator to have received the required approvals from IN-SPACe.

ET’s query to Reliance Jio remained unanswered.

Both Eutelsat OneWeb and the Jio-SES combine are striving for a first-mover’s advantage over the likes of Starlink, Jeff Bezos-led Amazon and Tatas in the still-nascent India satcoms market that has high growth potential. Jio’s president Mathew Oommen had recently said Jio’s satellite services unit can roll out JioSpaceFiber services within weeks of being allotted the spectrum.



With the new Telecommunications Act, 2023 giving legislative backing to the allocation of satellite spectrum via the administrative route, the assignment of such airwaves by DoT is unlikely to take too long, the people cited earlier said.

IN-SPACe recently estimated that India’s space economy has the potential to hit $44 billion by 2033, and account for about 8% of the global share from around 2% now.

Broadband services in India via satellites will primarily be targeted at areas now underserved by traditional terrestrial broadband solutions, including in rural and remote regions with limited or zero access to high-speed internet."
https://economictimes.indiatimes.com/small-biz/sme-sector/why-need-for-effective-ip-protection-in-digital-space-is-critical/articleshow/106466178.cms,"To put simply, intellectual property is a creation of the mind — innovations, inventions, literary & artistic works, symbols, names, and designs which can be used in a commercial sense. These rights are vital for fostering innovation and creativity, providing creators with due acknowledgement or authorship, protection or exclusivity and incentives to continue pushing the boundaries of human ingenuity.

In the rapidly evolving digital landscape, the intersection of intellectual property rights (IPRs) and digital innovation has become a focal point. The digital revolution resulting in the ease of access to information has transformed how the content is created, distributed, and consumed. Internet has connected the world like never before due to which, intellectual properties (IPs) such as patents, copyrights, trademarks, and trade secrets, have encountered new complexities in the digital sphere when it comes to: novelty, test of human ingenuity and enforcement of IP rights to exclusion of others. Let’s delve briefly on different IPs over digital innovations.

Copyrights, safeguarding original works of authorship (artistic innovation), is one of the prime IPs to face severe challenges due digital replication and distribution. The ease of copying and sharing content online leads to piracy resulting in outright infringements of copyrights which was extensively prevalent during initial years of the internet revolution. The online piracy spans various forms, from unauthorised distribution of movies, music, and software to infringement of literary works and counterfeiting of goods. This rampant practice inflicts substantial economic losses on content creators, artists, and industries, eroding the incentives for innovation and creativity. The rapid proliferation of high-speed internet and digital platforms has inadvertently fuelled the spread of piracy. Peer-to-peer sharing, torrent sites, streaming platforms hosting unauthorised content, and illicit apps have made piracy easily accessible to a wide audience, exacerbating the problem.

Amending and fortifying existing laws to address nuances of digital piracy is imperative. This may include new technologically enabled enforcement mechanisms, introducing stringent penalties, and expediting legal proceedings to combat online piracy effectively. Harnessing technological solutions like content recognition algorithms, digital watermarks, and encryption can act as potent tools in deterring piracy and tracking unauthorised distribution of content. Collaboration between stakeholders and government/enforcement bodies, content creators, internet service providers (ISPs), and technology firms is crucial to tackle piracy. Joint efforts to raise awareness among the public about the perils of piracy and promoting legal alternatives can significantly curb illicit practices. Continuous efforts like Digital Rights Management (DRM) along with technological advancements of encryption and data protection shall be adopted to strike a balance between access and protection of online proprietary subject matter.

Patents, giving protection & encouragement to “technical innovations”, witnessed an overwhelming increasing number of digital-based inventions in last couple of decades. From computer related inventions to software enabled inventions, moving onto now artificial intelligence, the boundaries of patentable subject matter continue to expand in respective jurisdictions around the world. The law makers are trying to cope up with the fast paced evolution of digital innovations. While endeavouring to include computer enabled technical innovations under patents, the patent system at the same time face criticism over ‘patent trolls’ and the patenting of trivial or overly broad inventions, thereby hindering rather than fostering innovation. The debate over the crucial and difficult to achieve balance between exclusivity against free-access is an ongoing one.

Trademarks, being crucial in terms of brand identity and consumer protection, face challenges like domain squatting, counterfeit goods or service or promotion thereof on new age digital-media platforms, emergence of brand dynamics and associations in social media and digital space overall. Balancing protection of established brands with the rights of newcomers in the digital space remains a significant task for all brand owners and tedious task to traceback and put accountability on the infringing or involved parties, which at times seems next to impossible.

The balancing act between Innovation and Access:
Digital revolution has sparked fresh debates about striking a balance between fostering innovation through IPRs and ensuring access to information and knowledge for societal development. Open-source movements, Creative Commons licenses, and initiatives promoting fair use seek to mitigate the exclusivity of IPRs, allowing for collaboration and widespread dissemination of knowledge.

The open-source model champions transparency and collaboration, allowing for collective contributions to software, research, and innovation. Projects like Linux, Wikipedia, and countless others showcase the power of communal development and the dissemination of knowledge without traditional IP restrictions. Creative Commons licenses offer a middle ground between strict copyright and full openness. These licenses permit creators to specify the ways others can use their work, fostering a balance between protecting their creations and allowing for broader access and reuse.

The said debates surrounding IPRs in the digital age extend beyond legal and economic realms, touching upon ethical considerations. Striking a balance between rewarding creators and ensuring access to essential knowledge for societal progress remains an ethical challenge as well.

Global Perspectives and Policy Implications: IPRs are subject to varying legal frameworks and enforcement mechanisms worldwide. Globalization and digital interconnectedness have prompted discussions on harmonising intellectual property laws across borders. International agreements like the TRIPS Agreement aim to standardise IP protections, yet challenges remain in balancing the needs of diverse economies and cultures. Enforcing intellectual property rights in the digital realm poses another set of unique challenges, including jurisdictional issues, difficulties in tracking online infringement, and the emergence of anonymising technologies. Policymakers grapple with adapting legal frameworks to effectively address these challenges while safeguarding innovation.

The Future of Intellectual Property and Digital Innovation: The future landscape of intellectual property in the digital age will likely continue to evolve. Emerging technologies like blockchain, artificial intelligence, and the Internet of Things will reshape how intellectual property is created, protected, and managed. Collaborative efforts between law makers, courts, industry leaders, and innovators will be pivotal in adapting IPR frameworks to these changes.

To conclude, IPRs are admittedly the cornerstone for progression of this new age world, be it innovation, incentivising creativity and protecting the fruits of human intellect. In this digital era, IP rights face unprecedented challenges and opportunities, demanding a delicate balance between fostering innovation, protecting creators, and ensuring access to knowledge. The dynamic interplay between IPRs and digital innovation will continue to shape our technological landscape, influencing the way we create, share, and benefit from human ingenuity. Balancing these interests will remain a defining challenge as society navigates the exciting yet complex digital future.

The author is Partner (Patents) at S&A Law Offices."
https://economictimes.indiatimes.com/tech/newsletters/morning-dispatch/startups-flip-back-to-india-softbanks-returns-from-listed-firms/articleshow/106462379.cms,Not Found
https://economictimes.indiatimes.com/markets/stocks/news/hot-stocks-jefferies-upgrades-jsw-steel-motilal-oswal-sees-over-20-upside-in-lemon-tree/articleshow/106466763.cms,"Brokerage firm Jefferies upgraded JSW Steel to a hold rating, Motilal Oswal recommended a buy rating on Lemon Tree, Antique maintained a buy rating on BHEL and Choice Broking initiated coverage on Concord Biotech with a buy rating.

We have collated a list of recommendations from top brokerage firms from ETNow and other sources:

Jefferies on the metal sector: JSW Steel, Coal India and Hindalco
Jefferies upgraded JSW Steel to hold from underperform earlier and raised the target price to Rs 800 from Rs 700 earlier.

The global investment bank maintained a buy rating on Coal India but raised the target price to Rs 450 from Rs 425 earlier.

It maintained a buy rating on Hindalco and also raised the target price to Rs 725 from Rs 660 earlier.

The global investment bank is cautiously optimistic for the year 2024. Asian steel price improves but spread still at a decade low.

Jefferies sees a healthy 6-15% volume CAGR over FY24-26 for Coal on rising power demand and for Steel Co.'s on capacity expansions.

It remained positive in the sector but preferred Coal India amid global uncertainties. Coal India FY25-26 EPS are 19-21% above the street; its 7.3x FY25E PE and 7% dividend yield are attractive.


Motilal Oswal maintained a buy rating on Lemon Tree but raised the target price to Rs 150 from Rs 135 earlier which translates into an upside of 27% from Rs 118 recorded on January 1, 2024.

The stock is scaling new heights. Re-ignition of convention centers to boost growth trajectory is positive.

The company has a robust pipeline to drive the next leg of growth. It sees further improvements in occupancy and ARR on the back of resilient demand.

The domestic brokerage firm expects the company to deliver a revenue/EBITDA/Adj. PAT CAGR of 21%/22%/38% over FY23-26.


Antique maintained a buy rating on BHEL with a target price of Rs 230. Reportedly, it is well positioned to win NLC's Talabira project - a potential turnaround story unfolding.

Around 20 GW+ thermal power orders are in the pipeline. Non-power segment providing sustainable growth catalysts.

Vande Bharat trainset order will propel BHEL's presence in the railway segment. Defense is also an emerging growth driver for the stock.


Choice Broking initiated coverage on Concord Biotech with an outperform rating and a target price of Rs 1715.

Concord Biotech Limited is an R&D-driven biopharma company that manufactures API through fermentation & semi-synthetic processes and finished formulations.

Concord is actively expanding its horizons by partnering with leading global pharmaceutical companies by meeting their product development needs for APIs & finished formulations.

“We estimate FY23-26E Revenue/EBITDA/PAT CAGR of 21.4%/26%/27.5%. We value the stock at 36x FY26E EPS to arrive at a target price of Rs.1,715 and initiate our coverage with an outperform rating on the stock,” said the note."
https://economictimes.indiatimes.com/markets/stocks/recos/buy-godrej-industries-target-price-rs-855-axis-securities/articleshow/106465912.cms,"Axis Securities has buy call on Godrej Industries with a target price of Rs 855. The current market price of Godrej Industries is Rs 788.3.

Godrej Industries Ltd., incorporated in the year 1988, is a Mid Cap company (having a market cap of Rs 26093.36 Crore) operating in Diversified sector.

Godrej Industries Ltd. key Products/Revenue Segments include Chemicals, Oil Vegetable, Dividend, Rental Income, Export Incentives, Scrap, Wind Energy for the year ending 31-Mar-2023.


Financials
For the quarter ended 30-09-2023, the company reported a Consolidated Total Income of Rs 4256.87 Crore, down -13.01 % from last quarter Total Income of Rs 4893.40 Crore and down -.45 % from last year same quarter Total Income of Rs 4275.92 Crore. Company reported net profit after tax of Rs 86.46 Crore in latest quarter.


Promoter/FII Holdings
Promoters held 67.16 per cent stake in the company as of 30-Sep-2023, while FIIs owned 10.39 per cent, DIIs 0.53 per cent."
https://economictimes.indiatimes.com/markets/bonds/vedanta-faces-investor-reckoning-over-3-2-billion-of-bonds/articleshow/106465115.cms,"Vedanta Resources Ltd. faces a moment of reckoning this week as Indian billionaire Anil Agarwal’s miner seeks approval for a proposal that could help it buy more time to honor its debt liabilities.

Bondholders have until Jan. 2 to give an early consent on a plan to push out due dates on $3.2 billion in bond repayments, a move that prompted S&P Global Ratings in December to cut the company’s rating deeper into junk.

Vedanta needs a green light from at least two-thirds of the bondholders in each of the three securities to proceed with the plan. A holder meeting will be held on Jan. 4.

The bid to revise the terms of its dollar bonds marks the latest attempt by Agarwal’s group to bolster its balance sheet, having already sold a stake in its Mumbai-listed subsidiary and secured a $1.25 billion private loan. But the fact Vedanta borrowed money at 18% to refinance debt underscores concerns about its finances.

What is Vedanta’s latest proposal to cut its debt load?
The miner is offering to pay $779 million by early February for notes due this year and 2025, and plans to extend the maturity on the remaining principal by as many as four years.

The following is the consent exercise structure published on Vedanta’s website.

Bond Maturity &

Current Outstanding

Upfront

Cash Payment

Offered

New

Principal

Amount

Original

Coupon

New

Coupon

New Maturity
Jan. 21, 2024

$1b

$530m $470m 13.875% 13.875% Jan. 21, 2027
Aug. 9, 2024

~$951m

~$57m ~$894m 6.125% 13.875% Aug. 9, 2027 for $298m

Aug. 9, 2028 for $298m

Dec. 9, 2028 for $298m

Mar. 11, 2025

$1.2b



$192m $1.008m 8.95% 13.875% Aug. 9, 2027 for $336m

Aug. 9, 2028 for $336m

Dec. 9, 2028 for $336m


There is no proposed change to the principal amount or the coupon on notes due in April 2026. The miner is seeking approval to revise the fixed charge coverage ratio, a leverage covenant.

What are S&P Global and bondholders saying?
S&P cut Vedanta Resources’ rating to to CC from CCC, saying the move will likely result in a downgrade to selective default. Still, it expects “good earnings and strong cash flows” at the group as commodity prices improve and its Indian units send back $400 million-$500 million in dividends each year — a key source of funds for the UK-based parent.

A group of adhoc holders of the company’s guaranteed notes have said that the firm didn’t include any feedback from them, and therefore the proposal doesn’t represent the best terms possible for the notes. Vedanta responded saying that it has engaged with many noteholders before arriving at the plan.

The miner also extended consent deadline for all the three dollar bonds by a few days to accommodate feedback from bondholders who were facing operational challenges amid year-end holidays.

What should bondholders do?
Research firm CreditSights recommends bondholders give their consents for the amendments because the revised terms are more attractive.

But S&P Global is skeptical.

That’s because Vedanta hasn’t provided adequate compensation for the extension of maturities, the ratings assessor said. The company is also prioritizing cash flows and proceeds from asset sales to meet obligations from the $1.25 billion credit facility over the other creditors, S&P added.

If Vedanta fails to get the required support, the focus will shift to the company’s ability to honor its $1 billion bond due Jan. 21.

How are Vedanta’s dollar bonds faring?

Bloomberg

The dollar notes due this month were the most supportive of the firm’s liability management exercise, while the remaining three trade below the 80 cents on the dollar mark often considered indicative of distress.

Still, the bond due in August 2024 rose 3.5 cents on the dollar in December to 66.4 cents, according to Bloomberg-compiled data. That’s the biggest monthly gain since September. Those on March 2025 notes advanced 3.1 cents to 74.4 cents.

How did the company become such a big player?
Agarwal, who was raised in the Indian state of Bihar, took over his father’s business making aluminum conductors in the 1970s, and then branched into trading scrap metal.

He built Vedanta Ltd. through a series of ambitious acquisitions: In 2001, Agarwal bought a controlling stake in then government-owned Bharat Aluminium Co. and he followed that up with the purchase of another state-run firm, Hindustan Zinc. He successfully bid for iron ore producer Sesa Goa Ltd. in 2007 and for Cairn India. Vedanta Resources also owns copper and zinc operations in Africa.

The company was the first in India to list in London back in 2003, before Agarwal took it private 15 years later when his Vedanta Inc. bought out minority investors as part of efforts to streamline the group’s structure. Agarwal has renamed Volcan Investments Ltd. to Vedanta Inc.

It is this acquisition spree that caused the conglomerate’s debt to balloon.

What are the next milestones?
Bloomberg"
https://economictimes.indiatimes.com/markets/expert-view/etmarkets-smart-talk-mantra-for-2024-retail-investors-should-stick-to-sips-for-5-7-years-to-build-wealth-girirajan-murugan/articleshow/106457001.cms,"“As India moves towards the third largest economy, the retail investors should stick to their SIPs for a longer period above 5 to 7 years to build wealth,” says Girirajan Murugan, CEO, FundsIndia.

In an interview with ETMarkets, Murugan said: “We expect the domestic markets to be volatile in 2024 and advise retail investors to focus on diversifying their portfolio across sectors and accumulate stocks in the mid to large-cap space which has strong fundamentals and avoid high-debt companies,” Edited excerpts:


Looking at the SIP book which has grown consistently in the calendar year 2023 and has reached an all-time high of Rs 17,000 crores in November shows the strength and depth of the .

Regular and consistent SIPs will enable retail investors to benefit from economic growth and will act as the best strategy for accumulating wealth in the long term.

As India moves towards the third largest economy, the retail investors should stick to their SIPs for a longer period above 5 to 7 years to build wealth.

Investors should diversify their investments as it can reduce the overall risk of their portfolio and enhance their returns.


The rally in the Indian is fuelled by key factors such as the robust domestic investment flows, which was also supported by strong inflow from FII's in November and December as the U.S. 10-year bond yield declined.

A decline in the crude oil prices is also supportive. The market believes that multiple rate cuts are in store for 2024 by the US FED and finally the market had a boost from RBI's hike in GDP growth estimates to 7% for FY24.

The aggregate earnings of India Inc., during the July to September quarter which have increased more than 30% also supported the sentiment.

India is expected to overtake Japan's nominal GDP in US dollars by 2027 and become the top three of the globe’s largest economies. The foreign broking firm CLSA also expects India's GDP growth to surpass Japan by 2027.


In 2023, the Indian Stock Markets achieved a significant milestone, with the Nifty surpassing the 21,000 mark in December and inching towards 22000 in January 2024, marking a notable development.

As we move forward into 2024, it is anticipated that the Indian Stock market will demonstrate resilience, potentially outshining its global counterparts.

This optimistic outlook is grounded in the improving global and domestic landscapes, coupled with favorable elements such as softened inflation, an early adjustment in monetary policy rates, and reduced crude oil prices.

The first half of 2024 may witness positive market dynamics, yet it's important to note that our perspective is not exclusively to any specific electoral events.

Our bullish outlook for the year ahead is primarily underpinned by the ongoing investment cycle and the resurgence in manufacturing.


Mainboard IPOs are for large corporations with a post-issue paid-up capital of INR 10 crores and above and the SME IPOs are meant for small and medium-sized entities.

SME IPO investing is different from the mainboard IPO as SME IPO investing requires large sums of money over Rs. 1,00,000 which is quite high when compared to Rs. 14,000-15,000 for mainboard IPOs.

SME IPO has low liquidity post-listing and is only meant for investors with a high-risk appetite.

Retail investors should look at the company’s business model, future growth potential, promoter’s shareholding, historical performance, and objects of the offer and check the valuation of the stock through peer analysis before investing in an SME IPO.


As the expectations are high on interest rate cuts globally in 2024 the outcome can lead to the inflows from the FIIs going ahead.

The sectors like manufacturing, IT, Banking, AMC, automobiles, insurance, and real estate are the major beneficiaries. The few other sectors likely to benefit are Defence, Railway Infra, and Digital Transformation.

We expect the domestic markets to be volatile in 2024 and advise retail investors to focus on diversifying their portfolio across sectors and accumulate stocks in the mid to large-cap space which has strong fundamentals and avoid high-debt companies."
https://economictimes.indiatimes.com/markets/options/fo-ban-list-hindustan-copper-balrampur-chini-under-trade-ban-on-tuesday/articleshow/106465101.cms,"Hindustan Copper and Balrampur Chini are on the F&O ban list on Tuesday, January 2. The F&O contracts of any stock enter the ban period when the open interest (OI) on it crosses 95% of the market-wide positions limits or MWPL. The ban on it is reversed only if the open interest falls below 80%.

Traders who trade in indices do not encounter a situation of security ban

The MWPL for Hindustan Copper stood at 89.7% on Monday with OI reported by Trendlyne at 35.1 million. It was down by 2.4% from the previous session.

The MWPL for Balrampur Chini stood at 108.8% on Monday with OI reported by Trendlyne at 11.7. It was up by 13.2% from the previous session.

Multibagger Hindustan Copper has given 130% returns in the last one year, outperforming Nifty which itself gave an impressive return of over 19% during this time.

The stock ended at Rs 270.80 on the NSE on Monday, down 1.04%. The counter had hit its 52-week high of Rs 278.80 on December 28, 2023.

Hindustan Copper is currently trading above its 50-day and 200-day simple moving averages (SMAs), according to Trendlyne data. The recent rally has taken the stock into a strongly overbought zone with momentum indicators RSI and MFI standing at 88.1 and 92.

Despite the price action, the stock trades with considerable stability, with the 1-year beta standing at 0.3, according to Trendlyne.

Meanwhile, Balrampur Chini has been a market laggard and underperformed Nifty over the 1-year period. Its returns stand at a meagre 3.70%.

Indian benchmark indices erased gains after hitting fresh records amid selling pressure in bank and auto stocks on Monday. The S&P BSE Sensex scaled an all-time high of 72,561.91 before ending the session at 72,271.94, up 0.04%. Meanwhile, the broader Nifty shot up to 21,834.35 before settling at 21,741.90, higher by 0.05%.

(You can now subscribe to our ETMarkets WhatsApp channel)

(Disclaimer: Recommendations, suggestions, views and opinions given by the experts are their own. These do not represent the views of Economic Times)"
https://economictimes.indiatimes.com/news/defence/foreign-militants-outnumber-local-terrorists-in-jk/articleshow/106459333.cms,"For the first time in Jammu and Kashmir, more foreign militants were killed than local terrorists. Out of 72 terrorists killed by security forces in 2023, 50 were of foreign origin, officials said on Monday.

As per an assessment carried out by central agencies, 91 militants (61 of them being foreigners) are still active in J&K including the Rajouri-Poonch region, which remains a challenge for the security forces, said officials citing government data.

Union home minister Amit Shah is set to review J&K's overall security situation, including the recent incident in which Army personnel were ambushed in the Rajouri-Poonch region, they said. In 2022, 187 terrorists were killed by the security forces and 57 of them were of foreign origin, largely Pakistanis.

""There has been a sharp decline in the number of incidents in the Valley as compared to past years,"" said a senior official, adding that the Rajouri-Poonch region in Jammu is a new challenge for the security forces.

Last year on January 1 and 2, seven civilians were killed and 12 others injured in terror attacks in Rajouri. In April, an IED was used to kill five Army soldiers in Poonch. Jaish-e-Mohammad-affiliated People's Anti-Fascist Front had claimed responsibility for the attacks. In May, five soldiers were killed and another was injured in a gunfight with militants in the jungles of Rajouri-Poonch during a combing operation.

In November, five soldiers, including two Army captains, were killed in a two-day anti-terrorist operation in Rajouri. In December, militants killed four Army personnel and reportedly mutilated the bodies of at least two soldiers. The counteraction by security forces, however, led to the death of three civilians and injuries to others. Besides local police, the national and state agencies have intensified anti-terror operations across J&K to break the terror ecosystems.


(You can now subscribe to our Economic Times WhatsApp channel)"
https://economictimes.indiatimes.com/magazines/panache/george-r-r-martin-unveils-ambitious-plans-with-three-animated-game-of-thrones-spin-offs/articleshow/106463555.cms,"LOS ANGELES: 'Game of Thrones' author George R R Martin has shared with fans that he has three animated projects, set in the world of 'A Song of Ice & Fire', currently under various stages of development with HBO. The 75-year-old writer, in his new blog post, shared his love for Netflix's animated series 'Blue Eye Samurai' and then pivoted to share updates on the new shows.

""As it happens, HBO and I have our own animated projects, set in the world of A SONG OF ICE & FIRE. None of them have been greenlit yet, but I think we are getting close to taking the next step with a couple of them,"" Martin shared, adding they began with four ideas for an animated show but two of them currently stand shelved.

He, however, hoped that the projects would find a life as ""nothing is ever dead for good in Hollywood"".

The storyline for the two spin-off projects is still under wraps

Talking about the third show in the development, Martin wrote, ""Work on the other two animated projects continues apace, however... and meanwhile, we have moved NINE VOYAGES, our series about the legendary voyages of the Sea Snake, over from live-action to animation. A move I support fully.""

The writer said ""budgetary constraints"" would likely have made a live-action version expensive as half of the show is set at sea.

""So we now have three animated projects underway...Will any of them make it to air? happen? No way to know. Nothing is certain in Hollywood. But if it does happen, with one or two or all three shows, I hope we can make them as good as gorgeous and gripping as BLUE EYE SAMURAI. We will for d*** sure try,"" the famous writer said.

Martin's books in the 'Game of Thrones' series became the basis for HBO's mega-hit show that spanned for eight seasons and he is also the creative mind behind ""House of the Dragon"", a show set 200 years before the events of 'Game of Thrones'.

The second season of the 'House of Dragon' will premiere this summer."
https://economictimes.indiatimes.com/magazines/panache/avengers-star-jeremy-renner-makes-a-comeback-resumes-work-on-mayor-of-kingstown-season-3-a-year-after-snowplough-accident/articleshow/106463799.cms,"LOS ANGELES: Actor Jeremy Renner is set to head back to the set of 'Mayor of Kingstown season three, a year after he was injured in a near-fatal snowplough accident. Last week, the 52-year-old actor hinted at his return to the show after he shared an Instagram Story with his co-star Emma Laird.

As he continues to recover, Renner spoke with Andy Cohen and Anderson Cooper during their CNN New Year's Eve special.

""It's been a wonderfully busy year. I think I'm ready and I think I'm strong enough. I literally go back in a week,"" he said about going back to work on the third season of 'Mayor of Kingstown'.

The Marvel star also said he had a lot to celebrate this year.

""I'm so blessed that I had so many things to live for. I have a giant family, a 10-year-old daughter. I would have disappointed and messed up a lot of people's lives if I passed. There's a lot for me to fight for. Recovery is a one-way road in my mind. I still work hard every day,"" he added.

Renner had suffered an accident in January after a snow plough ran him over as he was trying to save his nephew from getting run over himself. Renner broke over 30 bones in the accident, which required major rehabilitation.

'Mayor of Kingstown' follows the McLusky family, power brokers in Kingstown, Michigan, where the business of incarceration is the only thriving industry. In the Paramount+ series, Renner plays Mike McLusky, who acts as a liaison between criminals, prison guards, and police.

The show's second season premiered on the streamer on January 15, two weeks after Renner's accident."
